@RELATION bird_calls
@ATTRIBUTE frame_number NUMERIC
@ATTRIBUTE mfcc0 NUMERIC
@ATTRIBUTE mfcc1 NUMERIC
@ATTRIBUTE mfcc2 NUMERIC
@ATTRIBUTE mfcc3 NUMERIC
@ATTRIBUTE mfcc4 NUMERIC
@ATTRIBUTE mfcc5 NUMERIC
@ATTRIBUTE mfcc6 NUMERIC
@ATTRIBUTE mfcc7 NUMERIC
@ATTRIBUTE mfcc8 NUMERIC
@ATTRIBUTE mfcc9 NUMERIC
@ATTRIBUTE mfcc10 NUMERIC
@ATTRIBUTE mfcc11 NUMERIC
@ATTRIBUTE mfcc12 NUMERIC
@ATTRIBUTE energy NUMERIC
@ATTRIBUTE variation NUMERIC
@ATTRIBUTE flux NUMERIC
@ATTRIBUTE zcr NUMERIC
@ATTRIBUTE flatness NUMERIC
@ATTRIBUTE spectral_stats0 NUMERIC
@ATTRIBUTE spectral_stats1 NUMERIC
@ATTRIBUTE spectral_stats2 NUMERIC
@ATTRIBUTE spectral_stats3 NUMERIC
@ATTRIBUTE rolloff NUMERIC
@ATTRIBUTE class {crow}
@DATA
31,0.0391012566869,-2.43885932999,-1.84802477109,-0.614049704851,0.608513035366,-0.476018718957,-0.85870112766,-1.22653188249,0.226309791179,-0.0772992371292,0.288495101982,0.314594587392,-0.0398791922003,7355.72411851,0.0559666641752,0.111955637057,0.06640625,0.181778034697,66.2740832318,77.0679135905,3.15824472548,3.76922682167,4565.0390625,crow
32,0.0627268543956,-2.46163681779,-2.03779780092,-0.766391745076,0.228142552498,-0.544622748489,-0.649576223499,-1.14162821977,-0.0322610961536,-0.166092812291,0.280474932468,0.256542958144,-0.188289723287,7656.77331081,0.0750528404018,0.157007419215,0.06640625,0.213672543292,70.7208581367,83.0689354804,2.89627569889,1.83056659533,4651.171875,crow
33,-0.26745800693,-2.57195645582,-1.93659774785,-0.803960245586,0.261245554309,-0.58068061632,-0.822563321641,-1.20388247175,0.175956360055,-0.119597483782,0.316875483082,0.458898069287,-0.228516256389,7125.96210767,0.138295338415,0.285930481483,0.072265625,0.167578709688,66.3675176952,71.4683150696,3.19686285238,3.12808880392,4952.63671875,crow
34,0.0947908609032,-2.3918313415,-1.6297799969,-0.367735837476,0.378555655348,-0.553743180304,-0.785873683229,-1.14913690336,0.322911838096,0.0255830940703,0.463161546487,0.615432844818,-0.252438210358,5736.5829472,0.0330402447536,0.0762760549641,0.0732421875,0.167268578097,65.5563849262,71.7574412341,3.22083805367,3.61198721335,4866.50390625,crow
35,-0.0893539845875,-2.49365552466,-1.9361935563,-0.387236956223,0.470712708915,-0.721736314669,-0.97584174239,-1.12071671972,0.296778298681,0.0738087783308,0.341841378247,0.476281679656,-0.0952483447631,5897.04314057,0.0265752505861,0.0751855571123,0.0703125,0.161673875793,64.2085330348,71.664358277,3.26482672028,4.27746621103,4866.50390625,crow
36,0.146664650222,-2.44300583987,-2.11942308521,-0.526218110326,0.503396271919,-0.541820072382,-0.736174317636,-0.982199763434,0.304251538535,-0.184638998704,0.162696506547,0.428346355107,-0.225743973515,6460.50160017,0.0778133448694,0.211204441262,0.06640625,0.190267574448,67.7257834405,79.8281046101,3.15591941969,3.87409906469,4866.50390625,crow
37,0.233113308454,-2.41678833127,-1.74932154629,-0.543338547194,0.464285712185,-0.412803659922,-0.454124043093,-0.841918973531,0.328996546341,-0.260846163575,0.0892203680372,0.298104879091,-0.224636579639,6057.3597058,0.0488678969676,0.183083551716,0.0625,0.183524295199,68.0858446202,77.9447698201,3.22016286817,4.01784756675,4952.63671875,crow
38,0.0705910834931,-2.3599691182,-1.94363974282,-0.501425161295,0.410187410218,-0.866190073653,-0.875731840202,-0.983771690661,0.106889160944,-0.161689775912,0.302116628415,0.45059061289,-0.225432495496,6282.88541614,0.0507908782165,0.160296734642,0.0615234375,0.191840078653,68.8227858602,79.4735437524,3.12150282589,3.3164398595,4909.5703125,crow
39,0.154269678504,-2.37682347651,-2.00669588962,-0.620855457567,0.524208546179,-0.72255743355,-0.928377038388,-1.29867501775,-0.154952121421,-0.264473095673,0.293435455321,0.319549904041,-0.297075574987,5697.50710581,0.0440349464333,0.140574882692,0.064453125,0.172674833698,64.0125068263,75.2525423253,3.31810503933,5.3024749071,4565.0390625,crow
40,0.184470969323,-2.2825529751,-1.81083535405,-0.469807759058,0.581302533946,-0.6290269599,-0.979114901417,-1.15120108469,-0.0431616096258,-0.182352233099,0.101455358162,0.411617444331,-0.299438393115,5600.20730661,0.0558497090074,0.135038167851,0.0615234375,0.177112567771,65.5683318749,78.1777079876,3.31124863632,5.28160420873,4565.0390625,crow
41,0.302962303162,-2.34391470789,-1.81051298247,-0.564875070662,0.334193827776,-0.658905318329,-0.698076057413,-1.04633083731,0.0402387256693,-0.270477918762,-0.0050841661807,0.247418599373,-0.617660081267,6382.47421594,0.0965577133135,0.203403153456,0.05859375,0.183295788218,66.7662836586,80.6842607079,3.20071053919,4.42616212814,4521.97265625,crow
42,0.412160113358,-2.28325884751,-1.60360054361,-0.342413076401,0.624389945324,-0.760334926492,-0.962710641314,-1.06432987948,0.0793808113637,-0.0391010234054,0.24248254327,0.340918060487,-0.435608519609,6445.31325008,0.132674277217,0.267389228583,0.0576171875,0.180606568837,65.2670551466,79.5779097672,3.40281414874,6.15984681846,4435.83984375,crow
43,0.46981379357,-2.14699406951,-1.7143121991,-0.206162086741,0.627724608351,-0.661257836151,-0.756551348777,-1.11278348699,-0.12488616724,-0.188878105742,0.186298400556,0.342327734688,-0.280569591541,5549.82034206,0.124705316098,0.249671372667,0.0576171875,0.182567386325,65.8552264453,78.5309019805,3.21887765256,4.5506791624,4608.10546875,crow
44,0.28414721563,-2.42287384818,-1.81532072554,-0.431443669252,0.502523670166,-0.506379936546,-0.913059251746,-1.16991126218,-0.149152938569,-0.269042108144,0.0145239068203,0.11157335439,-0.391065803919,5126.37564141,0.0541650359099,0.108422005284,0.0576171875,0.183210996962,65.0690979148,80.9783597563,3.31081357436,5.6742485864,4478.90625,crow
45,0.403296090698,-2.34225943775,-1.74200590305,-0.515129272334,0.808364934612,-0.204260229129,-0.543590540018,-0.680536432868,0.2410524941,-0.103838321027,-0.0359344323671,0.216703374761,-0.40114571842,6368.48138771,0.0789289164755,0.169077920122,0.05859375,0.184704660387,66.1953359093,83.7223101698,3.32943662193,5.87135792482,4435.83984375,crow
46,0.360657643384,-2.38118079283,-2.13145358863,-0.552643976755,0.563231550742,-0.689089711731,-0.859629032664,-0.921070208072,0.0522565148695,-0.159894318196,0.123474950219,0.256866420176,-0.561272482018,6796.39318544,0.238179816308,0.476665780808,0.0595703125,0.184751172244,64.4905774109,81.1943019614,3.3022017819,5.65683224878,3229.98046875,crow
47,0.412300517323,-2.15383232922,-1.81982844526,-0.549146285138,0.851504458697,-0.252707554018,-0.911489652436,-1.18652052826,-0.0931902757396,0.00970281363636,0.000179562456336,0.107230164669,-0.61895316839,5810.50603786,0.155671350058,0.393802855645,0.05859375,0.176522895073,62.6056895763,79.2580308963,3.35044858929,6.23525509655,3014.6484375,crow
48,0.433864663759,-1.7163509432,-1.68647568407,-0.645459348195,0.909995405754,-0.587238455729,-0.907151923521,-0.807469093852,-0.0267827453626,-0.0383744086077,0.421847483247,0.390807151233,-0.539527550144,5525.36380059,0.0293738715182,0.0993356033118,0.056640625,0.205165287261,69.3210577478,83.4071921989,2.99172729802,2.81711157158,4478.90625,crow
49,1.00721507338,-1.79627875775,-1.70128130891,-0.491756894639,1.23332245631,-0.240238978083,-0.848233211007,-0.705628735272,0.0824264213805,0.138310171773,0.346677850975,0.206878074289,-0.563815986852,5015.51158069,0.112842455387,0.402202816433,0.060546875,0.168473073749,61.5384570324,82.2518823935,3.49372611172,7.70497623229,3186.9140625,crow
50,0.501218816387,-1.99893596411,-2.03217118941,-0.755969214766,1.12873186043,-0.281433444286,-0.978120750119,-0.520250045269,0.290415044349,-0.0190357508369,0.115355029437,0.183876828518,-0.603161912801,2794.35601841,0.0689865873191,0.185519846483,0.0654296875,0.173217290595,63.9692982527,81.2029950551,3.41025055603,6.71888069763,3832.91015625,crow
51,0.753303830761,-2.28321152259,-1.38660123114,-0.808123377845,1.15054949589,0.460417687476,-0.317921892564,-0.0383976970516,0.495702965084,0.32635857449,0.471784103726,0.374112030282,0.00578225028818,1241.55201237,0.144645813384,1.68678277196,0.0693359375,0.24685039104,72.9501849488,93.8318018971,2.79280423145,1.88049035392,4091.30859375,crow
52,1.64048668697,-1.48140173163,-0.796582326516,-0.282014891259,1.06105032803,-0.163490265009,-0.692022008286,-0.371411719086,0.615070882785,-0.134706280655,-0.0468295773014,-0.0235483152163,-0.559992968658,690.980908717,0.244135911416,0.680992971011,0.0673828125,0.298930665637,85.9862264278,113.873521769,2.26545331359,-1.16077985716,4134.375,crow
53,1.22853731149,-1.58696311686,-1.03472138042,-0.158101829276,1.36153369712,0.163137762055,-0.732261735443,-0.399159420359,0.171787828844,-0.472630613408,-0.356162107238,-0.00965174290578,-0.505128880984,532.398658014,0.124111714732,0.342463163163,0.0712890625,0.339700604822,92.3509682176,115.678815677,2.05770723104,-2.94589073474,4823.4375,crow
54,1.28472909427,-1.6190342026,-1.00761040658,-0.42198143408,1.12106849141,0.297831353354,-0.628868860147,-0.441128025447,0.250629269083,-0.503614684988,0.095890572497,0.160557634132,-0.247511131695,449.283594233,0.124355644473,0.264363395966,0.076171875,0.378571774456,100.366871208,124.128657005,1.84310813603,-4.18468277432,5297.16796875,crow
55,1.28895005925,-1.4272075686,-1.05028602898,-0.383952143109,1.15988133104,0.362401674259,-0.664726782714,-0.421117301706,0.249662719752,-0.609343944657,0.205474103158,0.350793367377,-0.554157833592,440.257951066,0.225992708772,0.453395321022,0.0732421875,0.401983617844,104.784901628,127.942295591,1.75015077684,-4.78207220655,5297.16796875,crow
56,1.33277908653,-1.39517152476,-1.01596740821,-0.0804115726018,1.11541581467,0.224042239166,-0.53966237798,-0.575387008088,-0.0467024117368,-0.50157820574,-0.087964299256,0.15787759634,-0.460995199631,285.289446632,0.11145343632,0.330263617202,0.044921875,0.396452959085,102.752530028,126.195932598,1.76213331115,-4.62147195603,5727.83203125,crow
0,1.3698900976,-0.950695851491,-0.873624796179,-0.0235222821718,0.907059312742,0.24264334452,-0.0298294636128,-0.269782805515,0.339200860096,0.132338839171,-0.106820120579,0.240113046148,-0.11510810063,586.458434262,0.0,0.0,0.056640625,0.47732251616,116.037642268,134.864170075,1.52270856543,-6.56000201131,14298.046875,crow
1,1.29376033664,-1.33088171488,-1.51209266869,-0.678157581444,0.678629647906,0.0395083409,-0.200123099025,-0.655321016935,0.262658749675,0.0444400513722,0.086383379235,0.792001073836,-0.158625033043,1107.30953983,0.155416400415,4.18742543523,0.0830078125,0.253463411131,74.6157548964,94.9419505027,2.65263048406,1.10123314611,4866.50390625,crow
2,0.878873632087,-2.05899840919,-1.60999360547,-0.543935906492,0.255527753163,-0.494733011608,-0.371622668733,-0.885231462329,-0.0551090442149,-0.183222491416,0.413899760939,0.815620336943,0.198945793721,2398.44900913,0.099718444962,0.731573446222,0.0556640625,0.187250768639,62.7859624733,77.2477561101,3.24561610994,5.33212689244,4435.83984375,crow
3,0.727607608405,-2.64735398502,-1.79440753325,-0.61726926126,-0.312493511337,-0.555646557111,-0.540439014424,-1.34696710511,-0.0357039121542,-0.245968070078,-0.10355496031,0.172577705383,-0.589482046802,4463.07254873,0.362971042343,1.25015101471,0.05859375,0.179077878546,62.2115174594,79.2972528567,3.44296260968,6.86809693134,3229.98046875,crow
4,0.322769794379,-2.56749434419,-1.52873238402,-0.0490901268662,0.1165524133,-0.312560609456,-0.779541561907,-1.09979906839,0.26393019408,-0.167116366665,0.276262727064,0.638144695892,0.112316931447,5110.02014811,0.120245638825,0.265889059118,0.0625,0.168373491095,63.9762885869,74.1799137881,3.47151344089,6.21686685146,4780.37109375,crow
5,-0.120413063893,-2.82463398228,-1.53706661178,-0.287002049763,0.0584021437389,-0.2722609998,-0.517374927678,-1.04744722839,0.137265517527,0.117350403489,0.680392351664,1.12120959332,0.48061999431,5195.20733991,0.159988324804,0.320102224255,0.06640625,0.171012105043,65.6981338841,74.550012541,3.41833940845,5.40549076553,4952.63671875,crow
6,-0.192291065326,-2.70358786387,-1.84740821612,-0.481449974829,0.0686724864152,-0.328014610022,-0.694578229671,-1.00268707023,0.170410899251,-0.0650624238294,0.761418977402,1.04754582328,0.379423084342,8010.82608551,0.217378073584,0.744592417051,0.060546875,0.151286614211,61.0679212314,69.8836961298,3.54801495502,7.21497006016,4565.0390625,crow
7,-0.717082420839,-2.85837352361,-2.1212062517,-0.832473294834,-0.00649109353048,-0.40438210578,-0.845884107695,-0.98220377491,0.235293250369,0.0249280757045,1.03897517296,1.24116719825,0.267814332131,11087.512658,0.0578876083538,0.174151382098,0.0546875,0.144756140701,60.2736423217,68.8812831967,3.47363311527,6.63164984254,3359.1796875,crow
8,-0.126110999406,-2.48257005551,-1.94298472099,-0.489247543357,0.310485492344,-0.254087354184,-0.767943492723,-0.937826568857,0.240841603459,0.103719735192,1.06172275889,0.955256290934,0.112818583122,14274.6453033,0.0735940247653,0.191205413157,0.0576171875,0.132917342345,56.5919063652,66.1007436576,3.69849711188,9.35153361402,3014.6484375,crow
9,-0.466647524423,-2.43077819297,-1.82671654338,-0.672895625795,0.297126912522,-0.104959481247,-0.803182665482,-1.05534216141,0.227028377171,0.140559064777,1.0019816265,1.09518511417,0.0175078146654,16654.02727,0.117988609181,0.236088428412,0.056640625,0.143548508051,59.2181073682,69.1916673568,3.55062636767,7.70475351267,3057.71484375,crow
10,-0.108964408727,-1.89978183592,-1.69243070806,-0.678191574984,0.484137453015,-0.198969187278,-0.821963672262,-0.878584871661,0.0411600597464,-0.0269347324605,1.13764960334,1.08882226124,-0.0134338619597,18217.2302999,0.0617790854073,0.150069007897,0.0546875,0.133390815124,55.4518828165,65.8846911405,3.65241256596,9.01271880848,1808.7890625,crow
11,-0.0794329727612,-2.06947139946,-1.76945868847,-0.82127786671,0.713887265937,-0.162075680716,-0.777347498337,-0.934693900984,0.10679948453,0.311760668872,1.35415343939,1.12409453648,0.0689728342303,17894.2703906,0.0622439003013,0.131287953028,0.0537109375,0.133744668619,54.9662437463,68.0169591991,3.71762232909,9.77659538226,1722.65625,crow
12,-0.115091025811,-2.49223899328,-2.07685368043,-0.555343949636,0.708937729118,-0.474897930542,-0.697805995827,-0.770005678957,0.27945872916,0.3916839662,1.56451282783,1.16635825621,-0.0879496014376,14875.6641306,0.00849457024443,0.0185279966976,0.0546875,0.113476948076,50.6423712207,62.7426222286,4.2058274248,14.6893355538,1765.72265625,crow
13,-0.174846107933,-2.24021476777,-1.89915784802,-0.479527826664,0.651095367732,-0.580717527749,-0.929084375877,-0.923294364928,0.301324257156,0.288205087834,1.6254740888,1.36888317863,-0.158999386431,13417.8511959,0.0140893434853,0.0502543456645,0.056640625,0.11746746964,53.8004374658,65.3390701838,3.95161964354,11.9115868803,1808.7890625,crow
14,-0.377932126664,-2.12178353345,-1.9390067674,-0.768999480502,0.680227697439,-0.331137849925,-0.770067583461,-0.765672642669,0.447661396966,0.118389150291,1.40796444047,1.35859591848,0.158682957158,14094.8287084,0.127085398217,0.266639371244,0.0546875,0.13720804152,58.8607351436,68.4973186131,3.48767405445,7.32552029941,3273.046875,crow
15,-0.787362723428,-1.97158174823,-1.50852187765,-0.633998767836,0.83256848901,-0.277267588322,-0.894927668939,-0.973575907353,0.259730485572,0.0498606302345,1.28835487879,1.40572252554,0.541897906775,13149.8830873,0.108842825948,0.297623765933,0.052734375,0.15678332961,65.0177131254,71.5483501826,3.17714414421,3.63144046385,4866.50390625,crow
16,-0.729562557341,-2.22082319793,-1.62006099495,-0.735226104997,0.653917764323,-0.342863221003,-0.821588327761,-0.921360932847,0.287568707327,0.0881760414689,1.33214693048,1.43666361217,0.573102596903,11027.397015,0.0221330182987,0.050033359639,0.0595703125,0.149785986154,63.4098838683,70.9177546034,3.33236515817,5.32704556433,4608.10546875,crow
17,-0.862677777296,-2.18056920863,-1.78764091954,-0.786243460367,0.514794367215,-0.576462876737,-1.01484991861,-1.1210282773,0.0671212050162,0.0449084645332,1.18358458881,1.28715149004,0.38371240304,8796.50035859,0.0183221053415,0.0411996356415,0.06640625,0.153476239598,65.4901008244,70.9310202344,3.1972107973,3.66339734478,4952.63671875,crow
18,-0.968001485653,-2.36633332297,-1.73572519162,-0.926561257961,0.48130816155,-0.566842362542,-0.955406992001,-1.01811332464,0.11905662987,-0.0636689658111,1.25876273242,1.48554368218,0.564263831958,7634.56478901,0.0156227712908,0.0337826994462,0.0712890625,0.15703836446,66.4564349977,71.5748071131,3.17648160286,3.21274937231,4952.63671875,crow
19,-0.660740505174,-2.0067522073,-1.29877325096,-0.752257771776,0.329300918807,-0.526341122943,-0.821156925395,-0.917841807447,0.1405772481,-0.165790312916,0.91223404072,1.03887041621,0.375335460071,7603.95906903,0.0844846240074,0.400759684159,0.07421875,0.175081707934,72.7932973495,72.08709307,2.9315854016,-0.787221991346,5469.43359375,crow
20,-0.778341299298,-2.15561915377,-1.2415675748,-0.684679702289,0.554941533494,-0.327432295379,-0.667457925847,-1.01827451564,0.0572701346362,-0.0806442591137,0.919425801854,1.11244638022,0.490642567537,7232.75435485,0.137209404042,0.277474397448,0.0703125,0.17926866019,74.4839354731,73.0979711307,2.9186327791,-1.39026843286,5469.43359375,crow
21,-0.725204738101,-2.41628222356,-1.39819922056,-0.733851206135,0.499612901576,-0.395256197492,-0.83254739073,-1.12277492074,-0.0144277963642,-0.194647795813,0.802487715856,1.17001542856,0.625198530268,6501.73607615,0.140949038707,0.334231627643,0.076171875,0.15844302108,67.4525433425,69.0536175316,3.14932946205,1.87876087982,5038.76953125,crow
22,-0.636097153632,-2.5296393209,-1.42934025509,-0.639063476139,0.537521395512,-0.509373448316,-0.910370729491,-1.22772849457,-0.0390951973256,-0.192390045887,0.734145950156,1.02110083933,0.424021285247,5327.04989227,0.0428080692621,0.095452837773,0.078125,0.167432955333,68.5299466481,71.6976031399,3.21301061974,2.58817725588,5297.16796875,crow
23,-0.572390971224,-2.45996613568,-1.2411766491,-0.580014566474,0.510003089454,-0.477442670965,-0.545307984282,-0.909722493366,0.219610022267,0.0618921457856,0.878369324928,1.11820162157,0.576880427105,5431.93395983,0.0648973073878,0.184511703905,0.072265625,0.160014109014,69.5367053107,70.1622488915,3.28085878057,2.38358765354,5297.16796875,crow
24,-0.501902970793,-2.5015416695,-1.226597391,-0.369492584012,0.43952526316,-0.570956701967,-0.704092053685,-1.13383068225,-0.0332788254785,-0.111983063237,0.694755517815,0.747456217995,0.291594105601,5306.00971666,0.155263196215,0.315951409793,0.0869140625,0.165729363573,70.2670022998,73.3184308423,3.26886107389,2.64130766948,5211.03515625,crow
25,-0.408993345829,-2.73073512659,-1.47509952555,-0.372690161739,0.541037877603,-0.756994896755,-1.00585601974,-1.3996057606,-0.0790084907287,-0.298788100932,0.547815049978,0.713388744461,0.313523867964,5423.13933439,0.113805763972,0.276119541932,0.0888671875,0.158943663679,65.6936024159,71.2265663823,3.48207289478,5.37608485439,4995.703125,crow
26,-0.289510840892,-2.70853712493,-1.58961535587,-0.680931716985,0.429412617241,-0.595926345745,-0.728167150786,-1.29223076274,-0.160942064257,-0.253898248149,0.550951683079,0.936210784773,0.516645561216,6713.52603316,0.159861632735,0.322968998591,0.0732421875,0.168838535488,65.8776820343,72.3352922028,3.30303619717,4.12893696281,4952.63671875,crow
27,-0.318140687016,-2.64055554849,-1.79743806428,-0.388093573987,0.42902767478,-0.728219986888,-0.802369421555,-0.992926649651,0.117317439426,-0.119223155388,0.387407364554,0.748265823888,0.289278322193,6493.19476084,0.234968497999,0.533919680005,0.0732421875,0.172493612583,66.5458558174,73.616003953,3.22330442192,3.36186005914,4780.37109375,crow
28,0.436146756457,-2.40358435219,-1.84302555296,-0.46998141573,0.765196015335,-0.410836365382,-0.601095292435,-0.957607869398,-0.300915015139,-0.310298373543,0.213442648369,0.202221123417,-0.203020906736,7129.28552395,0.309318845414,0.628292405124,0.068359375,0.165385120986,60.9231019135,75.2602491258,3.43976043997,6.7995170507,3660.64453125,crow
29,0.258179758174,-2.45107863201,-1.73793115778,-0.418063379921,0.714394460424,-0.724327690907,-0.854811708303,-0.768919532687,-0.14048154289,-0.0166217743739,0.311775664724,0.283960019667,-0.0755348720463,6865.3646815,0.177846943903,0.447058372155,0.0615234375,0.174675529128,63.5868574475,75.4915494914,3.37580891243,5.59695364564,4435.83984375,crow
30,0.455993108627,-2.3095236097,-2.00523179828,-0.514945148525,0.956647188647,-0.595637788475,-0.824132364635,-0.852956145096,-0.227694661404,-0.334791072403,0.139298645044,0.189730144249,-0.270903865881,5410.37084078,0.11730211959,0.235180611143,0.0595703125,0.18712211309,65.6289252224,83.0992633638,3.22459520319,5.00614527341,4392.7734375,crow
31,0.620019203948,-2.17034639422,-1.7442835556,-0.489775538914,1.04593012477,-0.420635061333,-0.782189173535,-0.598666668572,0.0837517059027,0.068997765892,0.195659022648,0.0515871643342,-0.639592718686,5447.19126413,0.158217627732,0.335148393668,0.0595703125,0.201777326837,66.432514388,84.7898031732,3.13067407642,4.26595683662,4005.17578125,crow
32,0.559543509893,-2.25107789027,-2.13011979891,-1.07148482726,0.735483308223,-0.280539925623,-0.652733846551,-0.74936321794,-0.0687912307817,0.102371125209,0.250437319076,0.199967487162,-0.248143341685,4312.53447993,0.0987623717156,0.202431511953,0.056640625,0.196914321338,66.7393730789,88.9642558647,3.13219600248,4.83246488982,4048.2421875,crow
33,0.836433183742,-1.72794903763,-1.48287163982,-0.673153599895,1.27169195692,-0.112770886362,-0.558549032291,-0.532040711224,-0.053229498845,-0.202810098876,0.158065922128,0.377522636882,-0.222841884079,3087.25704636,0.180482894773,0.761914180782,0.05859375,0.183154055693,63.845744426,76.9020880948,3.31615894242,5.68497479475,4263.57421875,crow
34,0.970785607329,-2.19897085751,-1.17139748279,-0.434539407564,1.32516021349,0.0695535205824,-0.855416822868,-0.653230949587,0.066790090767,-0.258135158379,-0.0805705429931,0.338749840839,-0.161173547602,1535.96223371,0.0795883670128,0.353794701242,0.060546875,0.19915582718,65.7960463242,86.1616618903,3.20743101897,5.03528150583,3316.11328125,crow
35,1.61706333896,-1.73830150528,-1.09344662006,-0.383784991915,0.94912649034,0.0640468277579,-0.55903616378,-0.561317564828,0.490478491345,-0.120699233692,0.166863306421,0.0821869482604,-0.154245211958,943.808995983,0.194216120889,0.632145831896,0.0654296875,0.250537997923,73.3501486517,98.1482584419,2.72598863926,1.80386119291,3273.046875,crow
36,1.34932734435,-1.69758285119,-1.29538457687,-0.202116905941,1.12603603476,0.11397615793,-0.623139516056,-0.759002695511,0.0710379239789,-0.6289161621,0.0531116523039,0.233568754822,-0.435320963065,859.009925296,0.263995916133,0.629487915004,0.072265625,0.287757969731,81.9083870137,107.512428441,2.36943729178,-0.599920020626,4521.97265625,crow
37,1.00519701741,-1.83234635116,-1.06166974702,-0.430762308866,0.929369497754,0.157521603594,-0.743442259182,-0.823546400454,0.191890260654,-0.288618894804,0.345258011095,0.299290341929,-0.198167071997,628.362440352,0.136818125477,0.273642242728,0.0703125,0.319741300606,86.9697660277,112.30280083,2.22405649952,-1.63120562909,4220.5078125,crow
38,1.34093913018,-1.76676720501,-1.23243055714,-0.334969326414,0.99585507897,0.164994689051,-0.865965409563,-0.698499225104,0.382018288918,-0.48632039998,0.117438119685,0.644460148563,-0.194790572828,548.72465417,0.311256025146,0.672124616585,0.076171875,0.32103640306,87.220308976,113.264796051,2.20582047799,-1.67770274047,4694.23828125,crow
39,1.2105307164,-1.30782888192,-0.70929676862,-0.126496265769,0.906543357356,-0.120816777326,-0.689655527943,-0.738939606726,0.148861748402,-0.401897111909,0.114061833031,0.194718897063,-0.167674575684,465.069156484,0.227087231065,0.681900738171,0.076171875,0.417132089593,106.435702217,126.910524831,1.74570239313,-5.22371428986,7407.421875,crow
40,1.12381153698,-1.63609075556,-1.03674224603,-0.376172110952,1.2388864754,0.380120226761,-0.494865061353,-0.565191212406,0.323084929226,-0.0142451245759,0.58499436709,0.580926624588,0.0620310537486,386.456849447,0.229955644763,0.559705256634,0.05859375,0.36383490332,96.0192947823,121.618156033,1.93843572141,-3.349540621,4565.0390625,crow
0,1.6822629311,-1.58322472413,-0.93781324392,-0.509520278221,0.726299796641,-0.0865544770161,-0.0214448961053,-0.517440323579,0.227076872851,0.12780781333,0.115769255363,0.688892108742,-0.076525105102,655.661138333,0.0,0.0,0.0361328125,0.277317562566,75.3658870236,99.8788138553,2.59136124244,1.03032475502,4521.97265625,crow
1,1.49610853,-1.98737871113,-1.62654221228,-0.627547784743,0.624723594149,-0.258397049845,-0.323578729757,-0.820862566171,0.199353749517,-0.1604277381,-0.0428217679112,0.672936479197,-0.10146511573,2491.62481403,0.0806600456473,1.68682787658,0.0615234375,0.196927120254,64.6943896024,91.3486316094,3.2794167566,6.28787752667,3186.9140625,crow
2,1.41089631049,-2.15408614383,-1.55329159967,-0.00723345728216,0.442843547144,-0.147444909599,-0.357217723746,-0.840779986816,0.104652685388,-0.0334800349526,0.194524199584,0.959760067197,-0.104172902112,3311.06458198,0.164759584409,0.570525785229,0.0537109375,0.193136677212,65.0299835256,93.3837572522,3.24439912759,6.00730735827,2799.31640625,crow
3,0.655055806876,-2.549834189,-1.61293182655,-0.14910633531,0.376382349709,-0.279788973046,-0.441325791139,-1.14572588224,-0.0520841698289,-0.114004709345,0.187379980069,0.557061733149,0.0573670337981,4570.65594831,0.0938225368103,0.351815162689,0.0576171875,0.176466935902,62.581986575,80.3920597581,3.48844857154,7.27298883634,3273.046875,crow
4,-0.257848199687,-3.04298645845,-1.76795020708,-0.362221860021,0.00617961825281,-0.454796125506,-0.543466883566,-1.04635684701,0.130216277531,-0.0998745035372,0.48426141496,0.91835862614,0.475915610252,6250.51672387,0.243113837283,0.488142258682,0.0634765625,0.1670816194,64.2859415762,71.7399284092,3.48915723255,5.82029300863,5038.76953125,crow
5,-0.551431011888,-2.95678452765,-1.76625190392,-0.430884336278,0.069834596018,-0.278063292065,-0.779298995874,-1.04733570151,0.355108499573,0.152963256699,0.834661054889,1.22840523251,0.339201938366,9587.38562798,0.310699601175,0.825790588049,0.064453125,0.15961020803,63.1016110322,71.6349166327,3.46095416285,6.15966989172,4737.3046875,crow
6,-0.333393506696,-2.8499101974,-1.78072804685,-0.288078907868,0.374144904319,0.0221995337505,-0.533855821517,-0.707125184967,0.50976606763,0.289525699751,0.917256349237,1.00179348172,0.138444182557,13451.2730488,0.142782021707,0.44786112791,0.060546875,0.132670592244,57.1096805151,65.2456166545,3.77800599057,9.40836963276,3014.6484375,crow
7,-0.413711266617,-2.64286447686,-2.01529224648,-0.597720027539,0.142110172807,-0.316687096561,-0.745820144476,-0.955358770617,0.298951714072,0.307593215717,1.0723933491,1.11378707638,-0.00967766605925,16399.9643591,0.0801681211085,0.258508101466,0.05859375,0.120368719597,54.0681017541,63.5810108638,3.9642954662,11.8135676976,1894.921875,crow
8,0.0912991573653,-2.13291765473,-1.56108935517,-0.42270237548,0.39349633829,-0.310836396782,-0.921060037705,-1.04218141671,-0.126116006655,0.224615395424,1.0970580349,1.01407311611,-0.126910274539,18166.5665822,0.0465788326978,0.12113800393,0.0537109375,0.134811283576,53.8157059443,65.3910787547,3.78711298289,10.4424614494,1765.72265625,crow
9,0.31585954242,-1.92099060418,-1.40917602281,-0.352231096837,0.570798672674,-0.171653846867,-0.854239396987,-0.933834629687,0.134133411978,0.342121965707,1.15415579193,0.88155392913,-0.363094721566,19333.7284418,0.0244125221198,0.0499434812876,0.0517578125,0.136544974034,54.6951160945,66.9174558248,3.69318368007,9.43115465744,1808.7890625,crow
